STAID	STATE	FIPS	LAT_DMS 	 LON_DMS	WELLDPTH  	SAMPDATE 	SAMPTIME	AS_RMRK	AS_CONC	LAT_DD	LON_DD
16S     2S      6N      6S      7S      10N     9S      5S      1S      10N     12N     12N
424805071114901	NH	33015	424805	711149	17	02-Apr-87	1130	<	1	42.80138	71.19695
425841071114701	NH	33015	425842	711150	13.3	17-Aug-84	1500	<	1	42.97833	71.19722
425822071114901	NH	33015	425820	711152	28.5	20-Aug-84	1530	<	1	42.97222	71.19778
435912071115901	NH	33003	435912	711159	99.1	07-Sep-88	0	<	1	43.98667	71.19972
430159071120701	NH	33015	430201	711160	31.9	07-Nov-84	1130	<	1	43.03361	71.2
435914071120001	NH	33003	435914	711160	22.5	06-Sep-88	0	<	1	43.98722	71.2
435908071120701	NH	33003	435908	711207	29.8	13-Sep-88	0	<	1	43.98555	71.20194
435911071120801	NH	33003	435911	711208	61.5	12-Sep-88	0	<	1	43.98639	71.20222
442342071120901	NH	33007	442342	711209	49.5	09-Oct-92	1000	<	1	44.395	71.2025
443957071121501	NH	33007	443957	711215		16-Oct-92	1200	<	1	44.66584	71.20417
420927071123001	MA	25021	420927	711230	10	13-Aug-86	1000	.	1	42.1575	71.20834
424741071123901	NH	33015	424741	711239	12.1	02-Apr-87	945	<	1	42.79472	71.21083
425159071130601	NH	33015	425159	711306	27.6	04-Sep-87	1030	.	14	42.86639	71.21833
435524071132601	NH	33003	435524	711326	52.4	27-Aug-92	1700	<	1	43.92334	71.22389
435000071133701	NH	33003	434960	711337	67.5	27-Aug-92	1530	<	1	43.83334	71.22694
420930071134201	MA	25021	420930	711342	10	28-Aug-86	800	<	1	42.15833	71.22833
430527071140101	NH	33015	430527	711402	47.5	07-Nov-84	930	<	1	43.09083	71.23389
435016071140601	NH	33003	435016	711406	114	27-Aug-92	1330	<	1	43.83778	71.235
443042071142501	NH	33007	443042	711425	225	03-Aug-95	1050	<	1	44.51167	71.24028
443203071143001	NH	33007	443203	711430	20	15-Oct-92	1400	<	1	44.53416	71.24167
420733071144601	MA	25021	420733	711446	70	12-Aug-86	1130	<	1	42.12584	71.24611
430558071145201	NH	33015	430558	711452	67.6	06-Nov-84	1500	<	1	43.09945	71.24778
420732071151401	MA	25021	420732	711514		04-Sep-86	1000	<	1	42.12556	71.25389
435013071152101	NH	33003	435013	711521	40	26-Aug-92	1700	<	1	43.83694	71.25584
435038071152801	NH	33003	435038	711528		06-Sep-92	1730	<	1	43.84389	71.25777
420904071153201	MA	25021	420904	711532		12-Aug-86	900	<	1	42.15111	71.25889
420931071155701	MA	25021	420931	711557	48	12-Aug-86	1100	<	1	42.15861	71.26583
430632071161701	NH	33015	430632	711617	14	06-Nov-84	1230	<	1	43.10889	71.27139
421151071165301	MA	25021	421151	711653	48	28-Aug-86	1000	<	1	42.1975	71.28139
443540071174401	NH	33007	443540	711744		15-Oct-92	1530	<	1	44.59444	71.29556
424636071181301	NH	33015	424729	711812	23.5	01-Apr-87	1030	<	1	42.79139	71.30334
432606071183001	NH	33001	432606	711830	22.7	21-Aug-90	1130	<	1	43.435	71.30833
424613071184101	NH	33015	424639	711841	42	01-Apr-87	1300	<	1	42.7775	71.31139
443524071184701	NH	33007	443524	711847		05-Nov-91	1347	<	1	44.59	71.31306
435005071194501	NH	33003	435005	711945	42	02-Sep-92	1400	<	1	43.83472	71.32917
434959071204201	NH	33003	434959	712042	30	27-Aug-92	1100	<	1	43.83306	71.345
424954071204801	NH	33015	424954	712048	30	21-Aug-87	1230	<	1	42.83167	71.34666
435936071210401	NH	33003	435936	712104	49.5	01-Sep-92	1130	<	1	43.99333	71.35111
435948071220302	NH	33003	435948	712203	18	01-Sep-92	1430	<	1	43.99667	71.3675
435948071220301	NH	33003	435948	712203	79.5	01-Sep-92	1330	<	1	43.99667	71.3675
431211071221901	NH	33013	431211	712219	30.2	21-Aug-90	1530	<	1	43.20306	71.37195
431451071222601	NH	33013	431451	712226	50	21-Aug-90	1420	<	1	43.2475	71.37389
443704071234801	NH	33007	443704	712348	40	05-Nov-91	1450	-	1	44.61777	71.39667
435238071240101	NH	33003	435238	712401		06-Sep-92	1030	<	1	43.87722	71.40028
425230071252901	NH	33015	425036	712529	15	21-Aug-87	1030	<	1	42.84333	71.42472
443607071253701	NH	33007	443607	712537	85	16-Oct-92	1300	<	1	44.60194	71.42694
443629071260101	NH	33007	443629	712601	20.9	05-Nov-91	1551	<	1	44.60805	71.43361
425456071260901	NH	33015	425456	712609	15	02-Apr-87	1400	<	1	42.91555	71.43584
443759071274501	NH	33007	443759	712745	90.5	06-Nov-91	1025	<	1	44.63306	71.4625
432007071275600	NH	33013	431953	712759	49	22-Aug-90	930	.	2	43.33139	71.46639
442447071284001	NH	33007	442447	712840		17-Oct-92	1430	<	1	44.41305	71.47778
445916071284101	NH	33007	445916	712841	29	07-Oct-92	1230	<	1	44.98778	71.47806
445334071291701	NH	33007	445334	712917	27	08-Oct-92	1200	<	1	44.89278	71.48805
445342071295001	NH	33007	445342	712950		07-Oct-92	1030	<	1	44.895	71.49722
431034071300301	NH	33013	431034	713003	33.1	22-Aug-90	1210	<	1	43.17611	71.50083
445250071304901	NH	33007	445250	713049	49	07-Oct-92	1530	<	1	44.88055	71.51361
442934071311001	NH	33007	442934	713110	9	17-Oct-92	1530	<	1	44.49278	71.51945
443645071325001	NH	33007	443645	713250	85	06-Nov-91	1535	<	1	44.6125	71.54723
445148071325001	NH	33007	445148	713250	63	08-Oct-92	1300	<	1	44.86333	71.54723
443645071330001	NH	33007	443645	713300	98	06-Nov-91	1430	<	1	44.6125	71.55
444921071340201	NH	33007	444921	713402	40	08-Oct-92	1500	<	1	44.8225	71.56722
444033071345801	NH	33007	444033	713458	29	06-Nov-91	1230	.	1	44.67583	71.58278
443321071350901	NH	33007	443321	713509		07-Nov-91	1245	<	1	44.55583	71.58583
433206071361601	NH	33001	433206	713616	44.4	01-Sep-88	0	<	1	43.535	71.60445
444247071362001	NH	33007	444247	713620	87	07-Nov-91	1130	.	3	44.71305	71.60555
440316071411401	NH	33009	440356	713625		12-Sep-88	0	<	1	44.06556	71.60694
433356071364601	NH	33001	433356	713646	21	01-Sep-88	0	<	1	43.56556	71.61278
444437071365601	NH	33007	444437	713656	92	07-Nov-91	1025	.	1	44.74361	71.61555
430112071370401	NH	33011	430120	713703	40	10-Jun-88	930	<	1	43.02222	71.6175
434852071370401	NH	33009	434853	713703	23.1	03-Sep-88	0	<	1	43.81472	71.6175
432152071372601	NH	33013	432152	713726	60	22-Aug-90	1400	.	3	43.36445	71.62389
430118071374201	NH	33011	430118	713742	55	08-Nov-88	1200	<	1	43.02167	71.62833
432947071375801	NH	33001	432947	713758		05-Sep-88	0	<	1	43.49639	71.63277
424207071375802	MA	25017	424207	713758	55	27-Apr-89	1505	<	1	42.70195	71.63277
432936071382401	NH	33001	432936	713824		07-Sep-88	0	<	1	43.49333	71.64
435200071385601	NH	33009	435160	713856		05-Sep-88	0	<	1	43.86666	71.64889
434952071390901	NH	33009	434952	713909	107	03-Sep-88	0	<	1	43.83111	71.6525
435030071481101	NH	33009	435027	713912	45	05-Sep-88	0	<	1	43.84084	71.65334
435032071473101	NH	33009	435029	713919	74	05-Sep-88	0	<	1	43.84139	71.65528
432805071392501	NH	33013	432808	713921	117	07-Sep-88	0	<	1	43.46889	71.65583
431556071395001	NH	33013	431556	713950	39	25-Sep-89	1200	<	1	43.26556	71.66389
434440071400502	NH	33009	434440	714005	22	02-Sep-88	0	.	1	43.74445	71.66805
434438071402902	NH	33009	434438	714029	20.5	02-Sep-88	0	<	1	43.74389	71.67472
434550071402101	NH	33009	434551	714046	87.6	03-Sep-88	0	<	1	43.76417	71.67944
435817071405501	NH	33009	435816	714055	76	07-Sep-88	0	<	1	43.97111	71.68195
434607071410001	NH	33009	434606	714100		06-Sep-88	0	<	1	43.76833	71.68333
435504071410802	NH	33009	435503	714108	32.2	05-Sep-88	0	<	1	43.9175	71.68555
412606071410901	RI	44009	412606	714109	10	21-May-82	1140	.	1	41.435	71.68584
412606071410902	RI	44009	412606	714109	20	21-May-82	1208	.	1	41.435	71.68584
412607071410901	RI	44009	412607	714109	41	21-May-82	1402	.	1	41.43528	71.68584
412606071410904	RI	44009	412606	714109	60	21-May-82	1301	.	1	41.435	71.68584
442949071412701	VT	50009	442949	714127	150	02-Aug-95	1350	<	1	44.49694	71.69083
433148071414801	NH	33013	433147	714147	120	01-Sep-88	0	<	1	43.52972	71.69639
425705071420901	NH	33011	425705	714209	50	08-Nov-88	1120	.	3	42.95139	71.7025
424423071425201	NH	33011	424423	714252	32	07-Nov-88	1030	<	1	42.73972	71.71445
433610071431201	NH	33009	433610	714312	49	13-Sep-88	0	<	1	43.60278	71.72
414446071433501	RI	44007	414446	714335	125	16-Aug-95	1020	<	1	41.74611	71.72639
430518071434501	NH	33011	430518	714345	30	08-Nov-88	1255	.	1	43.08833	71.72916
432701071451001	NH	33013	432658	714507	42.9	01-Sep-88	0	<	1	43.44945	71.75195
432653071453101	NH	33013	432653	714531	27.1	01-Sep-88	0	<	1	43.44806	71.75861
425744071461301	NH	33011	425744	714613	20	08-Nov-88	1020	.	3	42.96222	71.77028
430956071461601	NH	33013	430956	714616	29	10-Oct-89	1300	<	1	43.16555	71.77111
421150071461901	MA	25027	421150	714619	44	28-Apr-89	945	.	1	42.19722	71.77194
421154071462401	MA	25027	421154	714624	60	28-Apr-89	900	.	2	42.19834	71.77333
433801071463001	NH	33009	433801	714630	75	13-Sep-88	0	<	1	43.63361	71.775
422634071484602	MA	25027	422634	714846	76	27-Apr-89	1045	<	1	42.44278	71.81277
432603071493201	NH	33013	432603	714932	86	25-Sep-89	1430	<	1	43.43417	71.82555
434752071493401	NH	33009	434752	714934	26.5	03-Sep-88	0	.	3	43.79778	71.82611
444723071494801	VT	50009	444723	714948	41	03-Aug-95	1445	<	1	44.78972	71.83
420740071495301	MA	25027	420710	714953		20-Apr-82	1415	.	1	42.11945	71.83139
420755071500201	MA	25027	420755	715002	173	21-Apr-82	1045	.	2	42.13194	71.83389
425508071503801	NH	33011	425508	715038	35	08-Nov-88	940	<	1	42.91889	71.84389
424326071505501	NH	33011	424356	715055	55	07-Nov-88	1215	.	6	42.73222	71.84861
420819071513301	MA	25027	420819	715133	280	21-Apr-82	955	.	2	42.13861	71.85917
434914071522601	NH	33009	434830	715140		03-Sep-88	0	<	1	43.80833	71.86111
412241071515401	CT	9011	412241	715154	30	17-Aug-82	1200	.	1	41.37806	71.865
424608071520301	NH	33011	424608	715203	35	07-Nov-88	1410	.	1	42.76889	71.8675
412240071520801	CT	9011	412240	715208	22.2	17-Aug-82	1100	.	1	41.37777	71.86889
412252071522001	CT	9011	412252	715220	21	17-Aug-82	1330	.	1	41.38111	71.87222
412311071522301	CT	9011	412311	715223	19.6	17-Aug-82	1435	.	1	41.38639	71.87305
434830071514001	NH	33009	434914	715226	42.8	03-Sep-88	0	<	1	43.82056	71.87389
412443071523201	CT	9011	412443	715232	39	18-Aug-82	1300	.	1	41.41195	71.87556
420648071523401	MA	25027	420648	715234	160	20-Apr-82	1330	.	1	42.11333	71.87611
412433071523901	CT	9011	412433	715239	30	18-Aug-82	1410	.	1	41.40917	71.8775
412511071523901	CT	9011	412511	715239	35	18-Aug-82	1050	.	1	41.41973	71.8775
421345071524201	MA	25027	421345	715242	225	10-Aug-82	1415	.	110	42.22917	71.87833
424402071525001	NH	33011	424402	715250	40	07-Nov-88	1330	<	1	42.73389	71.88055
421502071525501	MA	25027	421502	715255	455	04-May-82	1300	.	2	42.25056	71.88194
421257071531001	MA	25027	421257	715310	316	12-Aug-82	1100	.	100	42.21583	71.88611
420913071531301	MA	25027	420913	715313	148	20-Apr-82	1230	.	5	42.15361	71.88695
425744071532001	NH	33011	425744	715320	68	13-Oct-89	1140	<	1	42.96222	71.88889
421425071532901	MA	25027	421425	715329	336	11-Aug-82	1500	.	560	42.24028	71.89139
421512071533701	MA	25027	421512	715337	196	11-Aug-82	1400	.	47	42.25333	71.89361
421211071533901	MA	25027	421211	715339	425	05-Apr-82	1445	.	2	42.20306	71.89417
421224071534901	MA	25027	421224	715349		10-Aug-82	1315	.	120	42.20667	71.89694
421304071535101	MA	25027	421304	715351	18	05-Apr-82	1109	.	1	42.21778	71.8975
421234071535401	MA	25027	421234	715354	162	12-Aug-82	950	.	62	42.20945	71.89833
420447071541001	MA	25027	420447	715410	170	22-Apr-82	1430	.	7	42.07972	71.90278
441358071543201	NH	33009	441358	715432	155	02-Aug-95	1025	<	1	44.23278	71.90889
430436071543801	NH	33011	430436	715438	15	10-Oct-89	1400	<	1	43.07667	71.91055
421532071544401	MA	25027	421532	715444	140	11-Aug-82	1005	.	81	42.25888	71.91222
421537071544601	MA	25027	421537	715446	110	11-Aug-82	1115	.	380	42.26028	71.91278
420501071545201	MA	25027	420501	715452	300	22-Apr-82	1520	.	39	42.08361	71.91444
420812071551001	MA	25027	420812	715510	385	16-Apr-82	1000	.	1	42.13666	71.91944
421410071551201	MA	25027	421410	715512	200	13-Apr-82	1345	.	1	42.23611	71.92
425851071552301	NH	33011	425851	715523	30	13-Oct-89	1620	<	1	42.98083	71.92306
421439071553601	MA	25027	421439	715536		12-Aug-82	1215	.	100	42.24417	71.92667
421232071554001	MA	25027	421232	715540	225	10-Aug-82	1120	.	25	42.20889	71.92778
421430071554001	MA	25027	421430	715540		10-Aug-82	1530	.	87	42.24166	71.92778
421233071554201	MA	25027	421233	715542	220	13-Apr-82	1055	.	32	42.20917	71.92834
420714071555001	MA	25027	420714	715550	180	15-Apr-82	1215	.	26	42.12056	71.93056
421437071555501	MA	25027	421437	715555	305	11-Aug-82	1300	.	210	42.24361	71.93195
420939071560801	MA	25027	420939	715608	295	15-Apr-82	1040	.	1	42.16083	71.93555
420416071562301	MA	25027	420416	715623	340	17-Aug-82	1330	.	39	42.07111	71.93972
432138071563501	NH	33013	432138	715635	20	03-Oct-89	1330	<	1	43.36055	71.94305
424826071571201	NH	33011	424826	715712	21	13-Oct-89	1500	<	1	42.80722	71.95333
421250071571901	MA	25027	421250	715719	130	13-Apr-82	1545	.	1	42.21389	71.95528
422439071572001	MA	25027	422439	715720	205	06-Aug-82	1400	.	2	42.41083	71.95556
421848071573301	MA	25027	421848	715733	158	05-Aug-82	1200	.	1	42.31333	71.95917
422450071573301	MA	25027	422450	715733	320	06-Aug-82	1200	.	6	42.41389	71.95917
420414071580001	MA	25027	420414	715760	212	17-Aug-82	1415	.	89	42.07056	71.96667
421233071580401	MA	25027	421233	715804	100	14-Apr-82	1110	.	1	42.20916	71.96778
420814071582001	MA	25027	420814	715820	405	16-Aug-95	1415	-	2	42.13722	71.97222
421120071582401	MA	25027	421120	715824	175	14-Apr-82	1305	.	7	42.18889	71.97334
422119071582401	MA	25027	422119	715824	245	06-Aug-82	1015	.	1	42.35528	71.97334
421011071583701	MA	25027	421011	715837	275	14-Apr-82	1450	.	1	42.16972	71.97694
421254071583801	MA	25027	421254	715838	225	13-Apr-82	1450	.	1	42.215	71.97722
421338071583801	MA	25027	421338	715838	73	14-Apr-82	1010	.	1	42.22723	71.97722
420509071584301	MA	25027	420509	715843	305	16-Apr-82	1155	.	1	42.08583	71.97861
422041071584701	MA	25027	422041	715847	450	05-Aug-82	1400	.	2	42.34472	71.97972
421859071590301	MA	25027	421859	715903	200	05-Aug-82	1000	.	6	42.31639	71.98417
421529071590401	MA	25027	421529	715904	285	10-Aug-82	1230	.	1	42.25806	71.98444
422047071591001	MA	25027	422047	715910	85	05-Aug-82	1630	.	1	42.34639	71.98611
431742071594601	NH	33013	431742	715946	24	03-Oct-89	1520	.	2	43.295	71.99611
420603071595001	MA	25027	420603	715950	180	15-Apr-82	1615	.	1	42.10083	71.99722
423018072001801	MA	25027	423018	720018	113	10-Aug-82	1000	.	1	42.505	72.005
425338071010401	NH	33005	425338	720104	19	10-Oct-89	1600	<	1	42.89389	72.01778
424711071011101	NH	33005	424711	720111	24	04-Oct-89	1100	<	1	42.78639	72.01972
422058072014301	MA	25027	422058	720143	120	10-Aug-82	1430	.	1	42.34945	72.02861
412748072023601	CT	9011	412748	720236	200	19-Jun-95	1130	<	1	41.46333	72.04333
420148072023701	MA	25027	420148	720237	161	18-Aug-82	1015	.	1	42.02999	72.04361
422134072034101	MA	25027	422134	720341	260	10-Aug-82	1630	.	28	42.35945	72.06139
415130072044101	CT	9015	415130	720441	325	22-Jun-95	1245	<	1	41.85833	72.07806
421045072051401	MA	25027	421045	720514	300	06-Aug-82	1330	.	1	42.17916	72.08722
432240072053701	NH	33019	432240	720537	125	01-Aug-95	1355	<	1	43.37778	72.09361
422821072054701	MA	25027	422821	720547		11-Aug-82	1230	.	2	42.4725	72.09639
421851072055301	MA	25027	421851	720553	300	06-Aug-82	1030	.	1	42.31416	72.09805
421531072061901	MA	25027	421531	720619	200	05-Aug-82	1730	.	1	42.25861	72.10528
432152072072201	NH	33019	432152	720722	11	24-Aug-88	1045	<	1	43.36445	72.12278
423255072080301	MA	25027	423255	720803	128	06-Aug-82	830	.	1	42.54861	72.13416
425953072083801	NH	33005	425953	720838	200	01-Aug-95	930	<	1	42.99806	72.14389
420614072085001	MA	25013	420614	720850	300	18-Aug-82	1435	.	1	42.10389	72.14722
432730072090101	NH	33019	432730	720901		29-Aug-88	1330	<	1	43.45833	72.15028
431239072090501	NH	33019	431238	720910		30-Aug-88	1145	<	1	43.21056	72.15278
432636072092101	NH	33019	432636	720921	34.3	25-Aug-88	1030	.	1	43.44333	72.15583
414920072094901	CT	9015	414920	720949	160	24-Aug-95	1035	-	2	41.82222	72.16361
421408072095501	MA	25027	421408	720955	72	13-Jul-89	1500	.	1	42.23555	72.16528
421408072100001	MA	25027	421408	720960	56	13-Jul-89	1045	<	1	42.23555	72.16666
432322072112401	NH	33019	432323	721108	57	17-Aug-88	1425	<	1	43.38972	72.18555
432322072112402	NH	33019	432323	721108	57	17-Aug-88	0	<	1	43.38972	72.18555
432325072112601	NH	33019	432327	721110	65	17-Aug-88	1230	<	1	43.39083	72.18611
413409072111501	CT	9011	413409	721115	500	21-Jun-95	1205	<	1	41.56917	72.1875
432315072113202	NH	33019	432316	721116	20	24-Aug-88	1415	<	1	43.38778	72.18777
432315072113201	NH	33019	432316	721116	48	24-Aug-88	1315	<	1	43.38778	72.18777
421522072113401	MA	25027	421522	721134	64.5	03-Aug-82	1430	.	1	42.25611	72.19278
431147072115301	NH	33019	431147	721153	29.8	25-Aug-88	1540	<	1	43.19639	72.19806
421601072115601	MA	25027	421601	721156	33	04-Aug-82	900	.	1	42.26695	72.19889
422800072121401	MA	25027	422800	721214	100	11-Aug-82	930	.	1	42.46667	72.20389
421021072121501	MA	25027	421021	721215	299	10-Aug-82	1600	.	1	42.1725	72.20417
422313072122801	MA	25027	422313	721228	300	05-Aug-82	1600	.	1	42.38694	72.20778
422906072124301	MA	25027	422906	721243	39	24-Oct-84	1400	<	1	42.485	72.21194
422906072130201	MA	25027	422906	721302		24-Oct-84	1530	<	1	42.485	72.21722
413325072154901	CT	9011	413325	721549	225	19-Jun-95	1518	<	1	41.55694	72.26361
420459072161501	MA	25013	420459	721615	100	10-Aug-82	1400	.	1	42.08306	72.27084
425113072161801	NH	33005	425114	721617	78.2	23-Aug-88	1430	<	1	42.85389	72.27139
414541072161801	CT	9013	414541	721618	61.5	03-Apr-81	1335	.	18	41.76139	72.27167
421627072170401	MA	25015	421627	721704	225	05-Aug-82	1300	.	1	42.27417	72.28445
420917072170701	MA	25013	420917	721707	200	10-Aug-82	1200	.	1	42.15472	72.28528
420638072171701	MA	25013	420638	721717	150	13-Aug-82	1130	.	2	42.11055	72.28806
431031072175601	NH	33019	431031	721757	59	30-Aug-88	1515	<	1	43.17527	72.29916
425545072175802	NH	33005	425546	721759	20.7	22-Aug-88	1720	.	4	42.92944	72.29972
425545072175801	NH	33005	425546	721759	113	22-Aug-88	1520	.	1	42.92944	72.29972
425414072180301	NH	33005	425414	721804		26-Aug-88	1500	<	1	42.90389	72.30111
425828072182201	NH	33005	425828	721822	11	30-Aug-88	1830	<	1	42.97445	72.30611
425658072182601	NH	33005	425658	721826	13	23-Aug-88	1600	.	2	42.94944	72.30722
432122072183501	NH	33019	432122	721835	166	08-Sep-88	1115	.	6	43.35611	72.30972
425544072185801	NH	33005	425544	721858	28.7	18-Aug-88	1630	<	1	42.92889	72.31611
423232072201001	MA	25011	423232	722010	170	12-Aug-82	900	.	4	42.54222	72.33611
424537072204101	NH	33005	424537	722041		31-Aug-88	1230	<	1	42.76028	72.34472
425026072211602	NH	33005	425027	722116	33	18-Aug-88	1420	<	1	42.84083	72.35445
425026072211601	NH	33005	425027	722116	70	18-Aug-88	1300	<	1	42.84083	72.35445
424908072214101	NH	33005	424906	722141		31-Aug-88	1500	<	1	42.81833	72.36139
424616072215201	NH	33005	424616	722152	69	18-Aug-88	845	<	1	42.77111	72.36444
433001072220401	NH	33019	433001	722204		08-Sep-88	1330	<	1	43.50028	72.36777
424548072231501	NH	33005	424549	722316	20.6	18-Aug-88	1000	<	1	42.76361	72.38778
422803072231801	MA	25011	422803	722318		24-Oct-84	930	<	1	42.4675	72.38834
421130072232501	MA	25015	421130	722325	125	05-Aug-82	945	.	1	42.19167	72.39027
422800072232901	MA	25011	422800	722329		17-Jul-84	1030	<	1	42.46667	72.39139
431936072235501	NH	33019	431936	722355	20	25-Aug-88	1245	.	2	43.32667	72.39861
422103072241101	MA	25015	422103	722411	120	04-Aug-82	1330	.	1	42.35083	72.40305
422103072241102	MA	25015	422103	722411	740	04-Aug-82	1400	.	1	42.35083	72.40305
422826072245301	MA	25011	422826	722453	500	12-Aug-82	1300	.	1	42.47389	72.41472
425923072252401	NH	33005	425923	722524		26-Aug-88	1630	<	1	42.98972	72.42333
421201072253301	MA	25013	421201	722533	450	11-Aug-82	900	.	1	42.20028	72.42583
415013072263901	CT	9013	415013	722639	11.1	26-Jun-87	930	<	1	41.83694	72.44417
431124072264801	NH	33019	431124	722648	66.9	08-Sep-88	1800	.	2	43.19	72.44666
422202072265301	MA	25015	422202	722653	250	31-Aug-95	1330	<	1	42.36722	72.44806
425936072271301	NH	33005	425936	722713		31-Aug-88	1730	<	1	42.99333	72.45361
415450072272801	CT	9013	415450	722728	16	21-Jul-87	930	<	1	41.91389	72.45778
415453072273801	CT	9013	415453	722738	16.1	21-Jul-87	1255	<	1	41.91472	72.46056
415441072274101	CT	9013	415441	722741	16.4	21-Jul-87	1500	<	1	41.91139	72.46139
414624072283301	CT	9003	414624	722833	31	25-Jun-87	1555	<	1	41.77333	72.47583
415511072284201	CT	9013	415511	722842	21.2	23-Jul-87	1055	<	1	41.91972	72.47833
414741072284501	CT	9003	414741	722845	16	26-Jun-87	1200	<	1	41.79472	72.47916
415201072284601	CT	9013	415201	722846	15.7	23-Jun-87	1230	<	1	41.86694	72.47945
415155072284601	CT	9013	415155	722846	25.6	23-Jun-87	1445	<	1	41.86528	72.47945
414629072290601	CT	9003	414629	722906	15.2	25-Jun-87	1230	<	1	41.77473	72.485
415102072291801	CT	9013	415102	722918	9.5	30-Jun-87	1240	<	1	41.85056	72.48833
415458072291901	CT	9013	415458	722919	24.5	31-Jul-87	1445	<	1	41.91611	72.48861
